OHLCData{timestamp=2020-07-27T04:00, open=95.570, high=103.130, low=94.480, close=102.840, volume=1297380.0}
OHLCData{timestamp=2023-07-18T04:00, open=290.240, high=295.210, low=286.080, close=293.260, volume=570523.0}
OHLCData{timestamp=2023-07-19T04:00, open=296.050, high=299.250, low=289.570, close=291.200, volume=838129.0}
OHLCData{timestamp=2023-07-20T04:00, open=279.480, high=280.930, low=261.200, close=263.020, volume=1248437.0}
OHLCData{timestamp=2023-07-21T04:00, open=267.940, high=268.000, low=255.810, close=259.840, volume=1016216.0}
OHLCData{timestamp=2023-07-24T04:00, open=255.770, high=269.740, low=254.170, close=269.120, volume=680258.0}
OHLCData{timestamp=2023-07-25T04:00, open=272.510, high=272.820, low=265.000, close=265.235, volume=537963.0}
OHLCData{timestamp=2023-07-26T04:00, open=263.155, high=268.000, low=261.810, close=264.300, volume=389446.0}
OHLCData{timestamp=2023-07-27T04:00, open=268.390, high=269.070, low=255.305, close=255.730, volume=588463.0}
OHLCData{timestamp=2023-07-28T04:00, open=259.890, high=267.230, low=258.260, close=266.540, volume=628368.0}
OHLCData{timestamp=2023-07-31T04:00, open=267.450, high=269.010, low=263.880, close=267.530, volume=339673.0}
OHLCData{timestamp=2023-08-01T04:00, open=266.250, high=266.415, low=260.290, close=261.100, volume=345514.0}
OHLCData{timestamp=2023-08-02T04:00, open=255.530, high=259.405, low=250.545, close=254.325, volume=517157.0}
OHLCData{timestamp=2023-08-03T04:00, open=252.050, high=260.475, low=252.050, close=259.310, volume=405821.0}
OHLCData{timestamp=2023-08-04T04:00, open=261.050, high=264.670, low=253.130, close=253.760, volume=645687.0}
OHLCData{timestamp=2023-08-07T04:00, open=251.620, high=253.545, low=242.880, close=251.440, volume=515131.0}
OHLCData{timestamp=2023-08-08T04:00, open=247.605, high=250.880, low=245.080, close=249.720, volume=391164.0}
OHLCData{timestamp=2023-08-09T04:00, open=250.970, high=250.990, low=241.910, close=242.080, volume=395024.0}
OHLCData{timestamp=2023-08-10T04:00, open=245.500, high=251.740, low=243.055, close=245.380, volume=537099.0}
OHLCData{timestamp=2023-08-11T04:00, open=241.770, high=243.740, low=238.200, close=242.580, volume=534105.0}
OHLCData{timestamp=2023-08-14T04:00, open=235.550, high=240.650, low=233.790, close=239.800, volume=479188.0}
OHLCData{timestamp=2023-08-15T04:00, open=238.760, high=240.440, low=232.615, close=232.880, volume=416076.0}
OHLCData{timestamp=2023-08-16T04:00, open=228.010, high=233.700, low=225.445, close=225.590, volume=577092.0}
OHLCData{timestamp=2023-08-17T04:00, open=226.110, high=226.630, low=218.840, close=219.220, volume=501763.0}
OHLCData{timestamp=2023-08-18T04:00, open=214.070, high=217.530, low=212.460, close=215.485, volume=782957.0}
OHLCData{timestamp=2023-08-21T04:00, open=221.550, high=232.080, low=220.620, close=231.240, volume=792477.0}
OHLCData{timestamp=2023-08-22T04:00, open=240.270, high=240.650, low=229.630, close=233.260, volume=620834.0}
OHLCData{timestamp=2023-08-23T04:00, open=229.350, high=238.930, low=229.325, close=236.805, volume=584901.0}
OHLCData{timestamp=2023-08-24T04:00, open=238.700, high=238.855, low=228.335, close=230.040, volume=471519.0}
OHLCData{timestamp=2023-08-25T04:00, open=231.350, high=238.920, low=230.440, close=238.560, volume=508290.0}
OHLCData{timestamp=2023-08-28T04:00, open=242.710, high=244.370, low=235.350, close=238.760, volume=503883.0}
OHLCData{timestamp=2023-08-29T04:00, open=238.550, high=257.410, low=237.835, close=257.200, volume=834005.0}
OHLCData{timestamp=2023-08-30T04:00, open=254.270, high=260.500, low=250.650, close=257.050, volume=613431.0}
OHLCData{timestamp=2023-08-31T04:00, open=256.215, high=261.100, low=255.050, close=258.060, volume=485304.0}
OHLCData{timestamp=2023-09-01T04:00, open=257.370, high=258.990, low=242.525, close=244.965, volume=733464.0}
OHLCData{timestamp=2023-09-05T04:00, open=245.010, high=257.985, low=244.880, close=256.490, volume=607162.0}
OHLCData{timestamp=2023-09-06T04:00, open=255.000, high=255.170, low=245.110, close=251.990, volume=584619.0}
OHLCData{timestamp=2023-09-07T04:00, open=244.950, high=252.770, low=243.355, close=251.480, volume=600115.0}
OHLCData{timestamp=2023-09-08T04:00, open=251.415, high=256.490, low=246.850, close=248.420, volume=643680.0}
OHLCData{timestamp=2023-09-11T04:00, open=264.210, high=274.825, low=260.670, close=273.630, volume=1167982.0}
OHLCData{timestamp=2023-09-12T04:00, open=270.745, high=278.220, low=266.720, close=267.410, volume=819739.0}
OHLCData{timestamp=2023-09-13T04:00, open=270.290, high=274.955, low=268.190, close=271.270, volume=670825.0}
OHLCData{timestamp=2023-09-14T04:00, open=271.370, high=276.640, low=270.480, close=276.000, volume=577269.0}
OHLCData{timestamp=2023-09-15T04:00, open=277.820, high=278.805, low=271.135, close=274.440, volume=613861.0}
OHLCData{timestamp=2023-09-18T04:00, open=271.100, high=271.310, low=263.800, close=265.270, volume=548522.0}
OHLCData{timestamp=2023-09-19T04:00, open=264.200, high=267.830, low=261.300, close=266.480, volume=434034.0}
OHLCData{timestamp=2023-09-20T04:00, open=267.135, high=273.780, low=262.490, close=262.565, volume=638231.0}
OHLCData{timestamp=2023-09-21T04:00, open=257.750, high=260.740, low=254.250, close=255.680, volume=706019.0}
OHLCData{timestamp=2023-09-22T04:00, open=257.430, high=257.680, low=244.490, close=244.850, volume=730784.0}
OHLCData{timestamp=2023-09-25T04:00, open=243.540, high=247.080, low=238.510, close=247.050, volume=509466.0}
OHLCData{timestamp=2023-09-26T04:00, open=242.955, high=249.510, low=241.735, close=244.240, volume=552394.0}
OHLCData{timestamp=2023-09-27T04:00, open=244.430, high=245.250, low=234.690, close=240.580, volume=764488.0}
OHLCData{timestamp=2023-09-28T04:00, open=240.240, high=247.450, low=238.750, close=246.335, volume=464359.0}
OHLCData{timestamp=2023-09-29T04:00, open=250.050, high=254.655, low=246.460, close=250.220, volume=673690.0}
OHLCData{timestamp=2023-10-02T04:00, open=244.855, high=254.235, low=242.730, close=251.610, volume=805529.0}
OHLCData{timestamp=2023-10-03T04:00, open=248.635, high=250.000, low=244.465, close=246.630, volume=566789.0}
OHLCData{timestamp=2023-10-04T04:00, open=248.250, high=261.830, low=247.620, close=261.070, volume=719863.0}
OHLCData{timestamp=2023-10-05T04:00, open=259.800, high=263.460, low=256.295, close=260.080, volume=658002.0}
OHLCData{timestamp=2023-10-06T04:00, open=253.790, high=261.610, low=250.680, close=260.520, volume=709986.0}
OHLCData{timestamp=2023-10-09T04:00, open=255.280, high=261.310, low=252.120, close=259.680, volume=524060.0}
OHLCData{timestamp=2023-10-10T04:00, open=257.910, high=268.910, low=257.790, close=263.670, volume=563138.0}
OHLCData{timestamp=2023-10-11T04:00, open=266.210, high=268.495, low=260.910, close=262.940, volume=463850.0}
OHLCData{timestamp=2023-10-12T04:00, open=262.890, high=265.360, low=256.640, close=259.005, volume=528530.0}
OHLCData{timestamp=2023-10-13T04:00, open=259.000, high=259.590, low=250.230, close=251.190, volume=562857.0}
OHLCData{timestamp=2023-10-16T04:00, open=250.050, high=255.390, low=248.480, close=253.790, volume=519612.0}
OHLCData{timestamp=2023-10-17T04:00, open=250.045, high=257.150, low=247.110, close=254.930, volume=439910.0}
OHLCData{timestamp=2023-10-18T04:00, open=252.750, high=254.535, low=242.120, close=242.550, volume=948417.0}
OHLCData{timestamp=2023-10-19T04:00, open=225.560, high=230.525, low=216.810, close=220.140, volume=1644541.0}
OHLCData{timestamp=2023-10-20T04:00, open=217.075, high=218.740, low=210.510, close=211.940, volume=1122666.0}
OHLCData{timestamp=2023-10-23T04:00, open=209.840, high=216.790, low=202.530, close=212.020, volume=883326.0}
OHLCData{timestamp=2023-10-24T04:00, open=216.430, high=221.945, low=214.230, close=216.510, volume=781634.0}
OHLCData{timestamp=2023-10-25T04:00, open=215.920, high=220.070, low=212.200, close=212.370, volume=825367.0}
OHLCData{timestamp=2023-10-26T04:00, open=211.345, high=214.755, low=204.940, close=205.720, volume=740859.0}
OHLCData{timestamp=2023-10-27T04:00, open=210.570, high=212.355, low=205.870, close=207.305, volume=746586.0}
OHLCData{timestamp=2023-10-30T04:00, open=209.430, high=210.660, low=194.700, close=197.360, volume=1022855.0}
OHLCData{timestamp=2023-10-31T04:00, open=195.780, high=202.780, low=194.070, close=200.880, volume=710435.0}
OHLCData{timestamp=2023-11-01T04:00, open=204.090, high=205.960, low=197.890, close=205.630, volume=760741.0}
OHLCData{timestamp=2023-11-02T04:00, open=212.960, high=219.140, low=211.540, close=218.560, volume=755958.0}
OHLCData{timestamp=2023-11-03T04:00, open=221.160, high=226.220, low=218.505, close=219.950, volume=748939.0}
OHLCData{timestamp=2023-11-06T05:00, open=224.210, high=226.210, low=215.010, close=219.330, volume=455908.0}
OHLCData{timestamp=2023-11-07T05:00, open=220.020, high=223.060, low=215.760, close=222.260, volume=443186.0}
OHLCData{timestamp=2023-11-08T05:00, open=223.030, high=224.020, low=217.650, close=222.100, volume=383562.0}
OHLCData{timestamp=2023-11-09T05:00, open=219.785, high=220.800, low=206.820, close=209.980, volume=849611.0}
OHLCData{timestamp=2023-11-10T05:00, open=210.040, high=215.320, low=205.730, close=214.710, volume=583249.0}
OHLCData{timestamp=2023-11-13T05:00, open=215.570, high=225.340, low=211.700, close=223.760, volume=551421.0}
OHLCData{timestamp=2023-11-14T05:00, open=235.130, high=238.125, low=230.810, close=237.420, volume=686436.0}
OHLCData{timestamp=2023-11-15T05:00, open=239.325, high=246.660, low=236.635, close=242.900, volume=674969.0}
OHLCData{timestamp=2023-11-16T05:00, open=239.460, high=240.745, low=230.970, close=233.410, volume=774494.0}
OHLCData{timestamp=2023-11-17T05:00, open=231.925, high=237.370, low=226.570, close=234.370, volume=557986.0}
OHLCData{timestamp=2023-11-20T05:00, open=234.230, high=237.080, low=231.220, close=235.730, volume=462177.0}
OHLCData{timestamp=2023-11-21T05:00, open=235.055, high=243.570, low=233.430, close=241.260, volume=651500.0}
OHLCData{timestamp=2023-11-22T05:00, open=242.055, high=243.850, low=231.505, close=234.250, volume=425087.0}
OHLCData{timestamp=2023-11-24T05:00, open=233.860, high=238.720, low=232.400, close=235.510, volume=261120.0}
OHLCData{timestamp=2023-11-27T05:00, open=236.910, high=238.325, low=232.195, close=236.140, volume=409127.0}
OHLCData{timestamp=2023-11-28T05:00, open=236.730, high=246.935, low=234.045, close=246.725, volume=674378.0}
OHLCData{timestamp=2023-11-29T05:00, open=249.370, high=252.700, low=242.790, close=244.190, volume=617573.0}
OHLCData{timestamp=2023-11-30T05:00, open=245.170, high=245.170, low=236.985, close=239.790, volume=640237.0}
OHLCData{timestamp=2023-12-01T05:00, open=233.110, high=240.150, low=231.980, close=238.750, volume=542908.0}
OHLCData{timestamp=2023-12-04T05:00, open=235.570, high=239.300, low=233.350, close=235.590, volume=367376.0}
OHLCData{timestamp=2023-12-05T05:00, open=233.790, high=246.640, low=233.760, close=238.840, volume=542949.0}
OHLCData{timestamp=2023-12-06T05:00, open=243.265, high=246.490, low=239.190, close=239.400, volume=595759.0}
OHLCData{timestamp=2023-12-07T05:00, open=241.465, high=244.000, low=236.990, close=242.590, volume=373720.0}
OHLCData{timestamp=2023-12-08T05:00, open=240.110, high=245.170, low=239.455, close=243.770, volume=344705.0}
OHLCData{timestamp=2023-12-11T05:00, open=242.690, high=243.195, low=237.490, close=239.520, volume=422596.0}
OHLCData{timestamp=2023-12-12T05:00, open=238.345, high=238.510, low=233.940, close=237.040, volume=410495.0}
OHLCData{timestamp=2023-12-13T05:00, open=234.150, high=240.265, low=228.230, close=239.280, volume=680541.0}
OHLCData{timestamp=2023-12-14T05:00, open=241.125, high=253.870, low=240.855, close=251.125, volume=1422260.0}
OHLCData{timestamp=2023-12-15T05:00, open=251.350, high=254.120, low=248.450, close=253.350, volume=827052.0}
OHLCData{timestamp=2023-12-18T05:00, open=253.910, high=258.675, low=251.440, close=252.060, volume=510636.0}
OHLCData{timestamp=2023-12-19T05:00, open=253.440, high=258.300, low=253.065, close=257.180, volume=496219.0}
OHLCData{timestamp=2023-12-20T05:00, open=256.470, high=259.820, low=247.010, close=247.210, volume=607944.0}
OHLCData{timestamp=2023-12-21T05:00, open=251.810, high=254.745, low=248.580, close=254.470, volume=502628.0}
OHLCData{timestamp=2023-12-22T05:00, open=256.630, high=258.185, low=251.405, close=252.570, volume=358173.0}
OHLCData{timestamp=2023-12-26T05:00, open=254.450, high=257.940, low=252.970, close=256.680, volume=300021.0}
OHLCData{timestamp=2023-12-27T05:00, open=258.240, high=263.285, low=257.630, close=261.470, volume=320365.0}
OHLCData{timestamp=2023-12-28T05:00, open=263.520, high=265.060, low=252.750, close=253.260, volume=465514.0}
OHLCData{timestamp=2023-12-29T05:00, open=255.090, high=255.140, low=247.490, close=248.460, volume=402669.0}
OHLCData{timestamp=2024-01-02T05:00, open=250.100, high=251.170, low=244.550, close=248.480, volume=491314.0}
OHLCData{timestamp=2024-01-03T05:00, open=245.050, high=245.640, low=236.400, close=238.440, volume=826974.0}
OHLCData{timestamp=2024-01-04T05:00, open=239.210, high=242.670, low=237.800, close=237.940, volume=356107.0}
OHLCData{timestamp=2024-01-05T05:00, open=236.740, high=239.990, low=235.030, close=237.480, volume=350952.0}
OHLCData{timestamp=2024-01-08T05:00, open=236.000, high=241.180, low=235.385, close=240.420, volume=421830.0}
OHLCData{timestamp=2024-01-09T05:00, open=238.010, high=238.900, low=232.110, close=234.880, volume=424334.0}
OHLCData{timestamp=2024-01-10T05:00, open=235.000, high=235.490, low=231.350, close=233.890, volume=412480.0}
OHLCData{timestamp=2024-01-11T05:00, open=230.440, high=230.750, low=225.370, close=227.230, volume=510249.0}
OHLCData{timestamp=2024-01-12T05:00, open=220.050, high=225.310, low=217.180, close=218.830, volume=675656.0}
OHLCData{timestamp=2024-01-16T05:00, open=215.170, high=223.410, low=212.210, close=219.970, volume=538385.0}
OHLCData{timestamp=2024-01-17T05:00, open=214.850, high=215.650, low=212.010, close=215.540, volume=805991.0}
OHLCData{timestamp=2024-01-18T05:00, open=216.830, high=217.390, low=208.780, close=211.800, volume=683922.0}
OHLCData{timestamp=2024-01-19T05:00, open=209.840, high=213.150, low=207.610, close=212.130, volume=559002.0}
OHLCData{timestamp=2024-01-22T05:00, open=212.170, high=217.800, low=206.270, close=208.800, volume=1104480.0}
OHLCData{timestamp=2024-01-23T05:00, open=211.490, high=215.585, low=207.760, close=209.130, volume=685942.0}
OHLCData{timestamp=2024-01-24T05:00, open=211.835, high=212.670, low=206.780, close=207.860, volume=775218.0}
OHLCData{timestamp=2024-01-25T05:00, open=189.740, high=192.710, low=180.070, close=182.630, volume=2233557.0}
OHLCData{timestamp=2024-01-26T05:00, open=185.670, high=186.465, low=182.150, close=183.225, volume=634870.0}
OHLCData{timestamp=2024-01-29T05:00, open=185.550, high=191.410, low=183.710, close=190.965, volume=901742.0}
OHLCData{timestamp=2024-01-30T05:00, open=195.210, high=196.350, low=190.630, close=191.590, volume=614305.0}
OHLCData{timestamp=2024-01-31T05:00, open=186.775, high=193.930, low=185.950, close=187.240, volume=699975.0}
OHLCData{timestamp=2024-02-01T05:00, open=188.510, high=189.830, low=184.300, close=188.810, volume=500574.0}
OHLCData{timestamp=2024-02-02T05:00, open=184.955, high=188.620, low=182.200, close=187.830, volume=950950.0}
OHLCData{timestamp=2024-02-05T05:00, open=184.200, high=184.640, low=175.020, close=181.050, volume=919860.0}
OHLCData{timestamp=2024-02-06T05:00, open=177.230, high=186.470, low=177.230, close=185.070, volume=885081.0}
OHLCData{timestamp=2024-02-07T05:00, open=188.030, high=189.770, low=182.770, close=187.610, volume=735585.0}
OHLCData{timestamp=2024-02-08T05:00, open=188.785, high=191.600, low=185.590, close=189.590, volume=459517.0}
OHLCData{timestamp=2024-02-09T05:00, open=190.110, high=194.010, low=189.760, close=193.530, volume=329985.0}
OHLCData{timestamp=2024-02-12T05:00, open=192.140, high=194.670, low=187.330, close=188.160, volume=463510.0}
OHLCData{timestamp=2024-02-13T05:00, open=184.010, high=187.245, low=182.170, close=184.060, volume=548463.0}
OHLCData{timestamp=2024-02-14T05:00, open=185.100, high=188.880, low=183.480, close=188.640, volume=407562.0}
OHLCData{timestamp=2024-02-15T05:00, open=189.185, high=200.870, low=188.990, close=200.490, volume=728933.0}
OHLCData{timestamp=2024-02-16T05:00, open=202.130, high=203.150, low=197.430, close=199.990, volume=549752.0}
OHLCData{timestamp=2024-02-20T05:00, open=196.210, high=198.550, low=189.170, close=193.740, volume=551437.0}
OHLCData{timestamp=2024-02-21T05:00, open=193.150, high=199.425, low=191.980, close=194.770, volume=435707.0}
OHLCData{timestamp=2024-02-22T05:00, open=194.120, high=198.300, low=191.410, close=197.340, volume=734721.0}
OHLCData{timestamp=2024-02-23T05:00, open=195.160, high=197.470, low=191.730, close=191.970, volume=445127.0}
OHLCData{timestamp=2024-02-26T05:00, open=192.150, high=201.750, low=192.035, close=199.390, volume=597446.0}
OHLCData{timestamp=2024-02-27T05:00, open=203.750, high=205.500, low=198.270, close=199.790, volume=559779.0}
OHLCData{timestamp=2024-02-28T05:00, open=200.285, high=205.125, low=198.550, close=202.090, volume=390818.0}
OHLCData{timestamp=2024-02-29T05:00, open=204.130, high=205.260, low=198.500, close=201.810, volume=390956.0}
OHLCData{timestamp=2024-03-01T05:00, open=200.530, high=204.430, low=198.500, close=202.600, volume=389014.0}
OHLCData{timestamp=2024-03-04T05:00, open=198.690, high=199.620, low=186.760, close=188.210, volume=769127.0}
OHLCData{timestamp=2024-03-05T05:00, open=182.870, high=184.445, low=177.570, close=180.830, volume=905284.0}
OHLCData{timestamp=2024-03-06T05:00, open=180.030, high=181.530, low=173.715, close=176.480, volume=759003.0}
OHLCData{timestamp=2024-03-07T05:00, open=174.310, high=180.000, low=173.750, close=178.580, volume=701727.0}
OHLCData{timestamp=2024-03-08T05:00, open=181.550, high=182.710, low=174.720, close=175.270, volume=498625.0}
OHLCData{timestamp=2024-03-11T04:00, open=175.370, high=182.760, low=174.910, close=177.860, volume=554542.0}
OHLCData{timestamp=2024-03-12T04:00, open=177.700, high=179.410, low=172.430, close=177.440, volume=526513.0}
OHLCData{timestamp=2024-03-13T04:00, open=173.050, high=175.980, low=169.160, close=169.500, volume=655848.0}
OHLCData{timestamp=2024-03-14T04:00, open=167.580, high=171.070, low=160.540, close=162.510, volume=1214261.0}
OHLCData{timestamp=2024-03-15T04:00, open=162.870, high=165.110, low=160.800, close=163.600, volume=789946.0}
OHLCData{timestamp=2024-03-18T04:00, open=170.090, high=174.620, low=165.910, close=173.790, volume=1051923.0}
OHLCData{timestamp=2024-03-19T04:00, open=172.190, high=172.745, low=167.445, close=171.345, volume=702247.0}
OHLCData{timestamp=2024-03-20T04:00, open=172.840, high=176.225, low=170.855, close=175.560, volume=556914.0}
OHLCData{timestamp=2024-03-21T04:00, open=176.360, high=178.150, low=171.810, close=172.770, volume=467540.0}
OHLCData{timestamp=2024-03-22T04:00, open=166.800, high=171.170, low=166.345, close=170.800, volume=465002.0}
OHLCData{timestamp=2024-03-25T04:00, open=168.740, high=175.130, low=168.740, close=172.640, volume=596544.0}
OHLCData{timestamp=2024-03-26T04:00, open=178.625, high=184.230, low=177.380, close=177.700, volume=971088.0}
OHLCData{timestamp=2024-03-27T04:00, open=181.440, high=181.890, low=176.030, close=179.880, volume=508592.0}
OHLCData{timestamp=2024-03-28T04:00, open=177.540, high=179.540, low=175.340, close=175.720, volume=461630.0}
OHLCData{timestamp=2024-04-01T04:00, open=176.130, high=176.720, low=170.240, close=175.250, volume=773036.0}
OHLCData{timestamp=2024-04-02T04:00, open=164.740, high=167.690, low=163.480, close=166.640, volume=1274571.0}
OHLCData{timestamp=2024-04-03T04:00, open=164.010, high=168.760, low=163.300, close=168.420, volume=870292.0}
OHLCData{timestamp=2024-04-04T04:00, open=170.210, high=177.115, low=168.030, close=171.180, volume=872460.0}
OHLCData{timestamp=2024-04-05T04:00, open=169.175, high=170.825, low=160.580, close=164.860, volume=1662946.0}
OHLCData{timestamp=2024-04-08T04:00, open=169.330, high=174.450, low=167.800, close=172.990, volume=734889.0}
OHLCData{timestamp=2024-04-09T04:00, open=172.980, high=179.175, low=172.070, close=176.960, volume=578735.0}
OHLCData{timestamp=2024-04-10T04:00, open=173.030, high=174.900, low=170.020, close=171.780, volume=477427.0}
OHLCData{timestamp=2024-04-11T04:00, open=172.530, high=175.870, low=168.570, close=174.600, volume=950658.0}
OHLCData{timestamp=2024-04-12T04:00, open=172.310, high=173.750, low=170.375, close=171.060, volume=620583.0}
OHLCData{timestamp=2024-04-15T04:00, open=170.190, high=170.590, low=161.380, close=161.500, volume=832034.0}
OHLCData{timestamp=2024-04-16T04:00, open=156.670, high=158.170, low=153.785, close=157.070, volume=786851.0}
OHLCData{timestamp=2024-04-17T04:00, open=157.670, high=158.300, low=153.810, close=155.450, volume=567716.0}
OHLCData{timestamp=2024-04-18T04:00, open=151.250, high=152.200, low=148.740, close=149.890, volume=688032.0}
OHLCData{timestamp=2024-04-19T04:00, open=148.890, high=150.760, low=146.240, close=147.010, volume=804722.0}
OHLCData{timestamp=2024-04-22T04:00, open=140.610, high=144.380, low=138.855, close=142.040, volume=885865.0}
OHLCData{timestamp=2024-04-23T04:00, open=143.170, high=147.210, low=141.150, close=144.630, volume=724804.0}
OHLCData{timestamp=2024-04-24T04:00, open=162.880, high=167.960, low=157.610, close=162.110, volume=2039422.0}
OHLCData{timestamp=2024-04-25T04:00, open=158.890, high=170.750, low=158.380, close=170.290, volume=923933.0}
OHLCData{timestamp=2024-04-26T04:00, open=168.925, high=172.050, low=166.380, close=168.230, volume=631963.0}
OHLCData{timestamp=2024-04-29T04:00, open=188.440, high=198.860, low=184.585, close=194.080, volume=2804150.0}
OHLCData{timestamp=2024-04-30T04:00, open=186.960, high=190.830, low=182.860, close=183.340, volume=898567.0}
OHLCData{timestamp=2024-05-01T04:00, open=181.970, high=185.805, low=179.110, close=180.010, volume=471006.0}
OHLCData{timestamp=2024-05-02T04:00, open=182.990, high=184.500, low=176.050, close=180.120, volume=612003.0}
OHLCData{timestamp=2024-05-03T04:00, open=182.080, high=184.620, low=178.460, close=181.250, volume=461648.0}
OHLCData{timestamp=2024-05-06T04:00, open=183.995, high=187.520, low=182.250, close=184.890, volume=422347.0}
OHLCData{timestamp=2024-05-07T04:00, open=182.760, high=183.150, low=177.400, close=177.900, volume=367976.0}
OHLCData{timestamp=2024-05-08T04:00, open=171.550, high=176.030, low=170.150, close=174.690, volume=560664.0}
OHLCData{timestamp=2024-05-09T04:00, open=174.965, high=175.540, low=171.400, close=171.980, volume=428401.0}
OHLCData{timestamp=2024-05-10T04:00, open=173.010, high=173.020, low=167.750, close=168.490, volume=488394.0}
OHLCData{timestamp=2024-05-13T04:00, open=169.980, high=175.140, low=169.050, close=171.920, volume=379059.0}
OHLCData{timestamp=2024-05-14T04:00, open=174.535, high=179.465, low=174.110, close=177.640, volume=479762.0}
OHLCData{timestamp=2024-05-15T04:00, open=179.780, high=179.780, low=173.190, close=174.070, volume=383784.0}
OHLCData{timestamp=2024-05-16T04:00, open=174.060, high=175.770, low=171.500, close=174.860, volume=390581.0}
OHLCData{timestamp=2024-05-17T04:00, open=173.475, high=179.620, low=172.775, close=177.540, volume=547091.0}
OHLCData{timestamp=2024-05-20T04:00, open=177.570, high=177.650, low=173.520, close=175.000, volume=425628.0}
OHLCData{timestamp=2024-05-21T04:00, open=174.850, high=186.875, low=174.820, close=186.630, volume=1053089.0}
OHLCData{timestamp=2024-05-22T04:00, open=182.765, high=183.480, low=178.220, close=180.190, volume=403411.0}
OHLCData{timestamp=2024-05-23T04:00, open=181.520, high=181.520, low=173.310, close=173.790, volume=526964.0}
OHLCData{timestamp=2024-05-24T04:00, open=174.835, high=180.060, low=173.935, close=179.250, volume=387999.0}
OHLCData{timestamp=2024-05-28T04:00, open=176.320, high=178.150, low=173.330, close=176.740, volume=390485.0}
OHLCData{timestamp=2024-05-29T04:00, open=174.150, high=178.040, low=174.000, close=176.260, volume=406861.0}
OHLCData{timestamp=2024-05-30T04:00, open=178.460, high=182.615, low=175.470, close=178.765, volume=660233.0}
OHLCData{timestamp=2024-05-31T04:00, open=178.440, high=180.250, low=173.865, close=178.120, volume=306751.0}
OHLCData{timestamp=2024-06-03T04:00, open=178.030, high=182.575, low=174.505, close=176.240, volume=378058.0}
OHLCData{timestamp=2024-06-04T04:00, open=174.730, high=177.755, low=174.020, close=174.780, volume=394650.0}
OHLCData{timestamp=2024-06-05T04:00, open=175.350, high=176.130, low=172.195, close=174.960, volume=392401.0}
OHLCData{timestamp=2024-06-06T04:00, open=174.440, high=179.630, low=172.760, close=177.990, volume=506074.0}
OHLCData{timestamp=2024-06-07T04:00, open=176.260, high=179.320, low=175.585, close=177.470, volume=309544.0}
OHLCData{timestamp=2024-06-10T04:00, open=176.020, high=178.515, low=173.180, close=173.890, volume=394930.0}
OHLCData{timestamp=2024-06-11T04:00, open=173.880, high=174.470, low=167.460, close=170.580, volume=460684.0}
OHLCData{timestamp=2024-06-12T04:00, open=171.185, high=180.510, low=169.940, close=177.310, volume=1073621.0}
OHLCData{timestamp=2024-06-13T04:00, open=188.275, high=191.010, low=181.325, close=182.400, volume=995522.0}
OHLCData{timestamp=2024-06-14T04:00, open=185.800, high=185.970, low=176.930, close=178.010, volume=582519.0}
OHLCData{timestamp=2024-06-17T04:00, open=177.935, high=188.810, low=177.305, close=187.430, volume=993440.0}
OHLCData{timestamp=2024-06-18T04:00, open=186.505, high=186.950, low=182.400, close=184.885, volume=823563.0}
OHLCData{timestamp=2024-06-20T04:00, open=184.700, high=185.150, low=179.700, close=181.490, volume=436292.0}
OHLCData{timestamp=2024-06-21T04:00, open=182.130, high=183.950, low=180.730, close=183.030, volume=421488.0}
OHLCData{timestamp=2024-06-24T04:00, open=184.910, high=188.330, low=182.560, close=182.680, volume=521789.0}
OHLCData{timestamp=2024-06-25T04:00, open=184.190, high=187.955, low=182.190, close=187.390, volume=429876.0}
OHLCData{timestamp=2024-06-26T04:00, open=186.480, high=197.730, low=186.450, close=196.325, volume=612917.0}
OHLCData{timestamp=2024-06-27T04:00, open=195.140, high=198.630, low=194.180, close=197.410, volume=677155.0}
OHLCData{timestamp=2024-06-28T04:00, open=199.530, high=203.115, low=195.280, close=197.990, volume=612088.0}
OHLCData{timestamp=2024-07-01T04:00, open=201.000, high=213.170, low=200.930, close=209.970, volume=1080763.0}
OHLCData{timestamp=2024-07-02T04:00, open=218.840, high=231.200, low=218.115, close=231.140, volume=1477815.0}
OHLCData{timestamp=2024-07-03T04:00, open=234.630, high=248.290, low=234.255, close=246.600, volume=1075211.0}
OHLCData{timestamp=2024-07-05T04:00, open=250.055, high=252.290, low=242.500, close=251.690, volume=829881.0}
OHLCData{timestamp=2024-07-08T04:00, open=247.730, high=259.390, low=244.640, close=252.880, volume=981605.0}
OHLCData{timestamp=2024-07-09T04:00, open=251.100, high=265.600, low=250.375, close=262.330, volume=1187541.0}
OHLCData{timestamp=2024-07-10T04:00, open=262.765, high=267.580, low=257.950, close=263.370, volume=592798.0}
OHLCData{timestamp=2024-07-11T04:00, open=263.365, high=270.800, low=239.710, close=240.720, volume=1378992.0}
OHLCData{timestamp=2024-07-12T04:00, open=235.780, high=251.810, low=233.100, close=248.320, volume=729233.0}
OHLCData{timestamp=2024-07-15T04:00, open=255.990, high=265.230, low=251.780, close=252.760, volume=735092.0}
OHLCData{timestamp=2024-07-16T04:00, open=255.310, high=258.590, low=245.925, close=256.565, volume=518511.0}
OHLCData{timestamp=2024-07-17T04:00, open=252.875, high=258.220, low=246.300, close=248.450, volume=534654.0}
